0	0
1	0.004477612
2	0.008955224
3	0.013432836
4	0.017910448
5	0.02238806
6	0.026865672
7	0.031343284
8	0.035820896
9	0.040298507
10	0.044776119
11	0.049253731
12	0.053731343
13	0.058208955
14	0.062686567
15	0.067164179
16	0.071641791
17	0.076119403
18	0.080597015
19	0.085074627
20	0.089552239
21	0.094029851
22	0.098507463
23	0.102985075
24	0.107462687
25	0.111940299
26	0.11641791
27	0.120895522
28	0.125373134
29	0.129850746
30	0.134328358
31	0.13880597
32	0.143283582
33	0.147761194
34	0.152238806
35	0.156716418
36	0.16119403
37	0.165671642
38	0.170149254
39	0.174626866
40	0.179104478
41	0.18358209
42	0.188059701
43	0.192537313
44	0.197014925
45	0.201492537
46	0.205970149
47	0.210447761
48	0.214925373
49	0.219402985
50	0.223880597
51	0.228358209
52	0.232835821
53	0.237313433
54	0.241791045
55	0.246268657
56	0.250746269
57	0.255223881
58	0.259701493
59	0.264179104
60	0.268656716
61	0.273134328
62	0.27761194
63	0.282089552
64	0.286567164
65	0.291044776
66	0.295522388
67	0.3
68	0.303409091
69	0.306818182
70	0.310227273
71	0.313636364
72	0.317045455
73	0.320454545
74	0.323863636
75	0.327272727
76	0.330681818
77	0.334090909
78	0.3375
79	0.340909091
80	0.344318182
81	0.347727273
82	0.351136364
83	0.354545455
84	0.357954545
85	0.361363636
86	0.364772727
87	0.368181818
88	0.371590909
89	0.375
90	0.378409091
91	0.381818182
92	0.385227273
93	0.388636364
94	0.392045455
95	0.395454545
96	0.398863636
97	0.402272727
98	0.405681818
99	0.409090909
100	0.4125
101	0.415909091
102	0.419318182
103	0.422727273
104	0.426136364
105	0.429545455
106	0.432954545
107	0.436363636
108	0.439772727
109	0.443181818
110	0.446590909
111	0.45
112	0.453409091
113	0.456818182
114	0.460227273
115	0.463636364
116	0.467045455
117	0.470454545
118	0.473863636
119	0.477272727
120	0.480681818
121	0.484090909
122	0.4875
123	0.490909091
124	0.494318182
125	0.497727273
126	0.501136364
127	0.504545455
128	0.507954545
129	0.511363636
130	0.514772727
131	0.518181818
132	0.521590909
133	0.525
134	0.528409091
135	0.531818182
136	0.535227273
137	0.538636364
138	0.542045455
139	0.545454545
140	0.548863636
141	0.552272727
142	0.555681818
143	0.559090909
144	0.5625
145	0.565909091
146	0.569318182
147	0.572727273
148	0.576136364
149	0.579545455
150	0.582954545
151	0.586363636
152	0.589772727
153	0.593181818
154	0.596590909
155	0.6
156	0.602222222
157	0.604444444
158	0.606666667
159	0.608888889
160	0.611111111
161	0.613333333
162	0.615555556
163	0.617777778
164	0.62
165	0.622222222
166	0.624444444
167	0.626666667
168	0.628888889
169	0.631111111
170	0.633333333
171	0.635555556
172	0.637777778
173	0.64
174	0.642222222
175	0.644444444
176	0.646666667
177	0.648888889
178	0.651111111
179	0.653333333
180	0.655555556
181	0.657777778
182	0.66
183	0.662222222
184	0.664444444
185	0.666666667
186	0.668888889
187	0.671111111
188	0.673333333
189	0.675555556
190	0.677777778
191	0.68
192	0.682222222
193	0.684444444
194	0.686666667
195	0.688888889
196	0.691111111
197	0.693333333
198	0.695555556
199	0.697777778
200	0.7
201	0.702222222
202	0.704444444
203	0.706666667
204	0.708888889
205	0.711111111
206	0.713333333
207	0.715555556
208	0.717777778
209	0.72
210	0.722222222
211	0.724444444
212	0.726666667
213	0.728888889
214	0.731111111
215	0.733333333
216	0.735555556
217	0.737777778
218	0.74
219	0.742222222
220	0.744444444
221	0.746666667
222	0.748888889
223	0.751111111
224	0.753333333
225	0.755555556
226	0.757777778
227	0.76
228	0.762222222
229	0.764444444
230	0.766666667
231	0.768888889
232	0.771111111
233	0.773333333
234	0.775555556
235	0.777777778
236	0.78
237	0.782222222
238	0.784444444
239	0.786666667
240	0.788888889
241	0.791111111
242	0.793333333
243	0.795555556
244	0.797777778
245	0.8
246	0.802222222
247	0.804444444
248	0.806666667
249	0.808888889
250	0.811111111
251	0.813333333
252	0.815555556
253	0.817777778
254	0.82
255	0.822222222
256	0.824444444
257	0.826666667
258	0.828888889
259	0.831111111
260	0.833333333
261	0.835555556
262	0.837777778
263	0.84
264	0.842222222
265	0.844444444
266	0.846666667
267	0.848888889
268	0.851111111
269	0.853333333
270	0.855555556
271	0.857777778
272	0.86
273	0.862222222
274	0.864444444
275	0.866666667
276	0.868888889
277	0.871111111
278	0.873333333
279	0.875555556
280	0.877777778
281	0.88
282	0.882222222
283	0.884444444
284	0.886666667
285	0.888888889
286	0.891111111
287	0.893333333
288	0.895555556
289	0.897777778
290	0.9
291	0.9024
292	0.9048
293	0.9072
294	0.9096
295	0.912
296	0.9144
297	0.9168
298	0.9192
299	0.9216
300	0.924
301	0.9264
302	0.9288
303	0.9312
304	0.9336
305	0.936
306	0.9384
307	0.9408
308	0.9432
309	0.9456
310	0.948
311	0.9504
312	0.9528
313	0.9552
314	0.9576
315	0.96
316	0.9624
317	0.9648
318	0.9672
319	0.9696
320	0.972
321	0.9744
322	0.9768
323	0.9792
324	0.9816
325	0.984
326	0.9864
327	0.9888
328	0.9912
329	0.9936
330	0.996
331	0.9984
332	1.0008
333	1.0032
334	1.0056
335	1.008
336	1.0104
337	1.0128
338	1.0152
339	1.0176
340	1.02
341	1.0224
